"","Cell","sum(betweenness)"
"1218",1218,1720718
"1219",1219,2418049
"1220",1220,2373003
"1221",1221,2261492
"1222",1222,3411410
"1223",1223,5361439.91666667
"1224",1224,4406745.44693345
"1225",1225,4265798.24786424
"1226",1226,4822555.54171191
"1227",1227,4107432.50410794
"1228",1228,4226634.09742969
"1229",1229,7152172.93150387
"1230",1230,4749918.96994071
"1231",1231,7766142.33051465
"1232",1232,4806006.0403098
"1233",1233,8840454.18734829
"1234",1234,8899295.68076888
"1235",1235,4723595
"1236",1236,5940857
"1237",1237,8678303
"1238",1238,85469933
"1239",1239,7966510
"1240",1240,25571999
"1241",1241,63493451
"1242",1242,24422653
"1243",1243,24890528
"1244",1244,21611149.8920125
"1245",1245,20198376.4418525
"1246",1246,20175217.6042074
"1247",1247,19741086.024496
"1248",1248,20405877.0274834
"1249",1249,28967510
"1250",1250,24611449
"1251",1251,24900780
"1252",1252,25382497
"1253",1253,22966857
"1254",1254,22800557
"1255",1255,22646894
"1256",1256,22677837
"1257",1257,22890080
"1258",1258,22463839
"1259",1259,21856572
"1260",1260,22890861
"1261",1261,22395217
"1262",1262,22239679
"1263",1263,22313461
"1264",1264,22831388
"1265",1265,22062274
"1266",1266,22997057
"1267",1267,21906418
"1268",1268,25797140
"1269",1269,22222855
"1270",1270,22688062
"1271",1271,21672246
"1272",1272,21691069
"1273",1273,20743057
"1274",1274,20957818
"1275",1275,20976355
"1276",1276,20831735
"1277",1277,14324246.2719357
"1278",1278,6806112.61353829
"1279",1279,2603005.22286578
"1280",1280,4612566.66509009
"1281",1281,1936506.50889733
"1282",1282,1838975.26893189
"1283",1283,1830685.0234021
"1284",1284,1696230.81375911
"1285",1285,1701175.56524036
"1286",1286,1221451.60281754
"1287",1287,1687398.37134846
"1288",1288,864031.916369825
"1289",1289,577323.483282747
"1290",1290,822317.218180581
"1291",1291,980895.27410907
"1292",1292,728643.593179075
"1293",1293,647428.43193627
"1294",1294,581758.136905731
"1295",1295,489444.6463845
"1296",1296,449564.23797468
"1297",1297,362136.492465086
"1298",1298,255227.185060148
"1299",1299,162564.054181092
"1300",1300,71632.5348602542
"1301",1301,109263.122450385
"1302",1302,670550.869727411
"1303",1303,1227509.59115554
"1304",1304,1802257
"1305",1305,5708178
"1306",1306,5790797
"1307",1307,5883259
"1308",1308,5958196.5
"1309",1309,7608213.5
"1310",1310,7828362.5843065
"1311",1311,7945512.31291095
"1312",1312,8063441.51111588
"1313",1313,8183805.91666667
"1314",1314,8726513.5
"1315",1315,8877531.08333333
"1316",1316,9008271
"1317",1317,9908566
"1318",1318,10548624
"1319",1319,9459429
"1320",1320,10278826
"1321",1321,21400100
"1322",1322,5283592
"1323",1323,7757058
"1324",1324,7757687
"1325",1325,6967830.48669945
"1326",1326,8127120.7471249
"1327",1327,4814890.81718216
"1328",1328,4254139.01530163
"1329",1329,5257195.24911894
"1330",1330,6910860
"1331",1331,8615978
"1332",1332,9205127
"1333",1333,4368113
"1334",1334,6701950
"1335",1335,3565472
"1336",1336,5522497
"1337",1337,7502677
"1338",1338,18685437
"1339",1339,16321298
"1340",1340,41497862
"1341",1341,17545813
"1342",1342,12850151
"1343",1343,7082915
"1344",1344,5177095.79791046
"1345",1345,5561166.5070013
"1346",1346,4965085.84098393
"1347",1347,5673971.51281095
"1348",1348,14543898
"1349",1349,5382838
"1350",1350,5303349
"1351",1351,5356015
"1352",1352,4899030
"1353",1353,6926541
"1354",1354,4573765
"1355",1355,4697252
"1356",1356,4706075
"1357",1357,4484283
"1358",1358,3700031
"1359",1359,3951371
"1360",1360,3621759
"1361",1361,4122389
"1362",1362,3704186
"1363",1363,3660845
"1364",1364,3587540
"1365",1365,3858853
"1366",1366,2809978
"1367",1367,3866815
"1368",1368,2528310
"1369",1369,6041065
"1370",1370,2873359
"1371",1371,859134
"1372",1372,549245
"1373",1373,1137715
"1374",1374,406432
"1375",1375,1184427
"1376",1376,1166321.04867697
"1377",1377,14858091.6266081
"1378",1378,8822651.34349729
"1379",1379,5572428.76304451
"1380",1380,3479364.40833387
"1381",1381,1996876.29900419
"1382",1382,1455780.06011834
"1383",1383,1487141.09761685
"1384",1384,1282160.48296401
"1385",1385,1540653.01761986
"1386",1386,1507901.49123265
"1387",1387,930487.32767429
"1388",1388,876070.942793589
"1389",1389,837794.557664144
"1390",1390,593939.840800161
"1391",1391,804779.61111532
"1392",1392,897302.356949561
"1393",1393,665319.832350447
"1394",1394,585963.299955687
"1395",1395,506811.890542302
"1396",1396,423138.68138393
"1397",1397,365630.923687878
"1398",1398,273529.106827385
"1399",1399,177409.990422146
"1400",1400,74120.0439752918
"1401",1401,62475.6998088245
"1402",1402,177406.896314018
"1403",1403,533332.570543824
"1404",1404,3836916
"1405",1405,710153
"1406",1406,1597712
"1407",1407,1697095
"1408",1408,1938266
"1409",1409,680964.5
"1410",1410,829890.255009057
"1411",1411,942754.772428537
"1412",1412,1077472.884112
"1413",1413,1236397.42178372
"1414",1414,924643
"1415",1415,1272120
"1416",1416,1469124
"1417",1417,1482455
"1418",1418,2212582
"1419",1419,2937976
"1420",1420,1951597
"1421",1421,3097509
"1422",1422,9477977
"1423",1423,5596158
"1424",1424,4849002
"1425",1425,4124741
"1426",1426,5300207.73333333
"1427",1427,3227338.36871337
"1428",1428,4026097
"1429",1429,4866149
"1430",1430,5605215.75
"1431",1431,15479072.25
"1432",1432,5669813
"1433",1433,4333766
"1434",1434,7157460
"1435",1435,3892326
"1436",1436,6682395
"1437",1437,16844944
"1438",1438,68666123
"1439",1439,18448158
"1440",1440,34274202
"1441",1441,13798218
"1442",1442,5410955
"1443",1443,2456700
"1444",1444,3653550.37182162
"1445",1445,2519259.57173753
"1446",1446,3313572.34054474
"1447",1447,12421170.1267453
"1448",1448,2326660
"1449",1449,2210082
"1450",1450,2383305
"1451",1451,1799088
"1452",1452,1580968
"1453",1453,1309748
"1454",1454,3486015
"1455",1455,1286099
"1456",1456,931231
"1457",1457,1449950
"1458",1458,445811
"1459",1459,366482
"1460",1460,630020
"1461",1461,305479
"1462",1462,760815
"1463",1463,615273
"1464",1464,744126
"1465",1465,880050
"1466",1466,1416973
"1467",1467,844553
"1468",1468,1875459
"1469",1469,889167
"1470",1470,5217898
"1471",1471,1480553
"1472",1472,582927
"1473",1473,709066.5
"1474",1474,758711
"1475",1475,698979.14923458
"1476",1476,844323.684051428
"1477",1477,966821.216609066
"1478",1478,14208446.7850424
"1479",1479,8715400.9699374
"1480",1480,6570525.09917087
"1481",1481,1410679.88293935
"1482",1482,1472745.2538553
"1483",1483,1300196.95265169
"1484",1484,1831154.09781615
"1485",1485,977965.577292753
"1486",1486,938583.110594434
"1487",1487,919904.944847352
"1488",1488,874882.657110001
"1489",1489,825666.196250925
"1490",1490,789282.444957751
"1491",1491,588151.780238897
"1492",1492,780831.332959911
"1493",1493,780015.02061749
"1494",1494,597241.852929388
"1495",1495,513625.73991291
"1496",1496,437549.175606378
"1497",1497,357989.622542741
"1498",1498,280845.495261413
"1499",1499,189576.659911582
"1500",1500,78659.2745156689
"1501",1501,70299.9984633043
"1502",1502,245407.013806955
"1503",1503,3244372.82106307
"1504",1504,623162
"1505",1505,728608
"1506",1506,721486
"1507",1507,511861
"1508",1508,615340
"1509",1509,651014
"1510",1510,608678.117988578
"1511",1511,729249.793427142
"1512",1512,871464.548453769
"1513",1513,1010796.40928738
"1514",1514,1162585.8191198
"1515",1515,1035860.39214044
"1516",1516,1046913.24148801
"1517",1517,1293285
"1518",1518,1875246
"1519",1519,2102995
"1520",1520,2984041
"1521",1521,1979210
"1522",1522,3507807
"1523",1523,14155780
"1524",1524,7233416
"1525",1525,3748761
"1526",1526,4960644
"1527",1527,3787867
"1528",1528,4398475
"1529",1529,22774376
"1530",1530,11133367
"1531",1531,26915408
"1532",1532,7599022
"1533",1533,6160616
"1534",1534,7065551
"1535",1535,3541597
"1536",1536,9574580
"1537",1537,20748950
"1538",1538,40901886
"1539",1539,16304260
"1540",1540,42606598
"1541",1541,10971387
"1542",1542,4597362
"1543",1543,4455915
"1544",1544,5195182.98333333
"1545",1545,4234599.65
"1546",1546,12910855.5833333
"1547",1547,2329069
"1548",1548,1981940
"1549",1549,1926679
"1550",1550,1536689
"1551",1551,1260506
"1552",1552,942914
"1553",1553,978291
"1554",1554,1749787.41666667
"1555",1555,1939907.06666667
"1556",1556,642157.933333333
"1557",1557,1194491
"1558",1558,518151
"1559",1559,273214
"1560",1560,226361
"1561",1561,508580
"1562",1562,497250
"1563",1563,496243
"1564",1564,615727
"1565",1565,771791
"1566",1566,886718
"1567",1567,1123316
"1568",1568,1229630
"1569",1569,1256699
"1570",1570,1837224
"1571",1571,3789882
"1572",1572,1001409.5
"1573",1573,734779
"1574",1574,420967.275081341
"1575",1575,1184631.06794532
"1576",1576,452276.101612793
"1577",1577,774739.219684112
"1578",1578,787819.170457042
"1579",1579,13992729.4772028
"1580",1580,8372220.2835478
"1581",1581,5877762.73755972
"1582",1582,1244936.89586032
"1583",1583,1321692.40012311
"1584",1584,2099530.78848798
"1585",1585,1016394.25352321
"1586",1586,973433.129641765
"1587",1587,928055.185998554
"1588",1588,907077.126860894
"1589",1589,858897.12304045
"1590",1590,805312.920837927
"1591",1591,779375.474913402
"1592",1592,622731.914314201
"1593",1593,724415.87168415
"1594",1594,691606.0860446
"1595",1595,536099.045729289
"1596",1596,456320.121694788
"1597",1597,380580.152873588
"1598",1598,294005.923525763
"1599",1599,202940.715931967
"1600",1600,84749.3295280601
"1601",1601,77154.2032155558
"1602",1602,2654092.36538792
"1603",1603,572691.614729862
"1604",1604,584900
"1605",1605,621781
"1606",1606,607130
"1607",1607,458892
"1608",1608,566700
"1609",1609,600706.5
"1610",1610,610711.663011661
"1611",1611,708592.270261645
"1612",1612,823801.304969748
"1613",1613,909879.458790421
"1614",1614,972269.362127477
"1615",1615,1004508.35434951
"1616",1616,1134732.97118924
"1617",1617,1213792.9969502
"1618",1618,1474462
"1619",1619,2265692
"1620",1620,2329562
"1621",1621,3554841
"1622",1622,2816551
"1623",1623,7098602
"1624",1624,9472800
"1625",1625,3626910.0002771
"1626",1626,5335847.00939237
"1627",1627,3717590.40268804
"1628",1628,5905995.42295839
"1629",1629,10538925.5371846
"1630",1630,6682989.46709565
"1631",1631,14338467.2383191
"1632",1632,4053627.97413551
"1633",1633,9526601.62427589
"1634",1634,7744037.67357633
"1635",1635,6491675
"1636",1636,23352559
"1637",1637,20519441
"1638",1638,29987654
"1639",1639,3664572.25
"1640",1640,36635332.75
"1641",1641,4576759
"1642",1642,4237016
"1643",1643,4446001
"1644",1644,2522858
"1645",1645,11913332
"1646",1646,1667874
"1647",1647,1563980
"1648",1648,1666185
"1649",1649,1555931
"1650",1650,1076380
"1651",1651,857750
"1652",1652,846896
"1653",1653,600558
"1654",1654,1969503.58333333
"1655",1655,857191
"1656",1656,1656355.41666667
"1657",1657,1023090
"1658",1658,389379
"1659",1659,474497
"1660",1660,234094
"1661",1661,404920
"1662",1662,382729
"1663",1663,415330
"1664",1664,497116
"1665",1665,648601
"1666",1666,783748
"1667",1667,1007860
"1668",1668,1111178
"1669",1669,1114090.33333333
"1670",1670,1708419.66666667
"1671",1671,3293041.66666667
"1672",1672,802879.737919047
"1673",1673,827219.630539723
"1674",1674,489854.077225735
"1675",1675,880974.736353303
"1676",1676,571204.630304171
"1677",1677,477205.870404546
"1678",1678,712293.014009411
"1679",1679,1685263.01333522
"1680",1680,12733886.2105147
"1681",1681,8179144.11288413
"1682",1682,5264622.3035867
"1683",1683,1277108.95539941
"1684",1684,2549269.00643119
"1685",1685,1024794.6043289
"1686",1686,984809.220017253
"1687",1687,936582.839522833
"1688",1688,890226.295813717
"1689",1689,881731.177757348
"1690",1690,831890.548883301
"1691",1691,785463.307323785
"1692",1692,734944.543529232
"1693",1693,597534.998749668
"1694",1694,660190.069728115
"1695",1695,605964.272132519
"1696",1696,479836.375850245
"1697",1697,402665.69159372
"1698",1698,315525.955574817
"1699",1699,214027.99945527
"1700",1700,88982.0158291679
"1701",1701,1232274.56052438
"1702",1702,1400872.7582481
"1703",1703,512017.189560854
"1704",1704,410960
"1705",1705,490993
"1706",1706,428009
"1707",1707,371199
"1708",1708,472231
"1709",1709,511477
"1710",1710,545425.372242946
"1711",1711,671970.201979578
"1712",1712,770080.273434797
"1713",1713,930478.129597643
"1714",1714,972478.42103719
"1715",1715,1102995.83400492
"1716",1716,1189390.82344686
"1717",1717,1327807.99138913
"1718",1718,1600263.82656373
"1719",1719,2081901
"1720",1720,2424250
"1721",1721,2859491
"1722",1722,3282154
"1723",1723,6077154
"1724",1724,4301324.25833334
"1725",1725,10345954.5986604
"1726",1726,8786132.41394338
"1727",1727,5092170.61023196
"1728",1728,13203610.8984031
"1729",1729,12189301.4006864
"1730",1730,5430313.96752091
"1731",1731,13583403.3643038
"1732",1732,4119354.10143507
"1733",1733,6015840.62434079
"1734",1734,7861076.21511341
"1735",1735,18055261.9166667
"1736",1736,23646910
"1737",1737,15886767
"1738",1738,30227959
"1739",1739,7460573
"1740",1740,37014456
"1741",1741,7570135
"1742",1742,5639186
"1743",1743,4066323
"1744",1744,13602211
"1745",1745,3028804
"1746",1746,3096093
"1747",1747,3337912
"1748",1748,2970786
"1749",1749,2731830
"1750",1750,2683211
"1751",1751,2325079
"1752",1752,2175050
"1753",1753,2166919
"1754",1754,2199717
"1755",1755,3085466.2
"1756",1756,2023422.38333333
"1757",1757,1543195
"1758",1758,501177
"1759",1759,336408
"1760",1760,401596
"1761",1761,346099
"1762",1762,334130
"1763",1763,340686.5
"1764",1764,421448
"1765",1765,541616.843262743
"1766",1766,669659.042093505
"1767",1767,905377.836393732
"1768",1768,1004420.623575
"1769",1769,1000159.51410857
"1770",1770,982677.458426255
"1771",1771,979300.166708588
"1772",1772,3155307.18528197
"1773",1773,738854.58649382
"1774",1774,456231.435705306
"1775",1775,914555.829651982
"1776",1776,331842.590787493
"1777",1777,666165.671750802
"1778",1778,552106.861881618
"1779",1779,1647236.85622366
"1780",1780,1495988.78636874
"1781",1781,11746947.3297889
"1782",1782,8097998.08115414
"1783",1783,4900246.24302591
"1784",1784,2313360.70399066
"1785",1785,1046433.39204778
"1786",1786,960419.287350505
"1787",1787,946619.000234061
"1788",1788,900600.140547083
"1789",1789,866345.020145083
"1790",1790,825480.771717961
"1791",1791,783033.706052304
"1792",1792,738329.364503653
"1793",1793,676375.443440488
"1794",1794,565436.898120456
"1795",1795,592538.246403057
"1796",1796,531855.457057094
"1797",1797,423566.59758746
"1798",1798,330922.382218625
"1799",1799,223503.955786668
"1800",1800,91388.3844035402
"1801",1801,1190497.85480309
"1802",1802,1359038.26545082
"1803",1803,350110.266735051
"1804",1804,351123.138011041
"1805",1805,451243
"1806",1806,409236
"1807",1807,343066
"1808",1808,445225
"1809",1809,485116
"1810",1810,576379.174190999
"1811",1811,656796.293614501
"1812",1812,818731.037853958
"1813",1813,891654.963835535
"1814",1814,1024294.46379568
"1815",1815,1080482.99289072
"1816",1816,1181773.54472158
"1817",1817,1252851.50018346
"1818",1818,1345515.80886749
"1819",1819,2005689
"1820",1820,3309694
"1821",1821,2446080
"1822",1822,2407783
"1823",1823,7411333
"1824",1824,3468589.07500001
"1825",1825,3372601.54250175
"1826",1826,11845614.9624092
"1827",1827,7323345.33707996
"1828",1828,8457314.76197186
"1829",1829,7684681.00379569
"1830",1830,5558991.72371677
"1831",1831,13550650.2307105
"1832",1832,4195500.6744294
"1833",1833,6195937.70852617
"1834",1834,21467472.7375008
"1835",1835,16971182
"1836",1836,14946248
"1837",1837,6810927
"1838",1838,27424868
"1839",1839,3247774
"1840",1840,44266453
"1841",1841,8314562
"1842",1842,6284728
"1843",1843,15931144
"1844",1844,5017528
"1845",1845,4762058
"1846",1846,4997857
"1847",1847,4843534
"1848",1848,4588967
"1849",1849,4318407
"1850",1850,4199102
"1851",1851,4015227
"1852",1852,3900357
"1853",1853,3900130
"1854",1854,3636131
"1855",1855,3819015
"1856",1856,4519936
"1857",1857,1116541
"1858",1858,524706
"1859",1859,362594
"1860",1860,392893.867733526
"1861",1861,338148.691951161
"1862",1862,319293.592500492
"1863",1863,295446.450369047
"1864",1864,351056.152120243
"1865",1865,431508.738285822
"1866",1866,562557.44283786
"1867",1867,791922.939431721
"1868",1868,898502.469715087
"1869",1869,888561.112476844
"1870",1870,883711.104479047
"1871",1871,867392.478242851
"1872",1872,1909185.46652024
"1873",1873,1502358.97731478
"1874",1874,706403.323046842
"1875",1875,577244.580634698
"1876",1876,402577.733782059
"1877",1877,304161.782178752
"1878",1878,550822.48779124
"1879",1879,1392520.04549685
"1880",1880,937930.413882307
"1881",1881,1182040.9751448
"1882",1882,11390128.3463342
"1883",1883,11609485.7913478
"1884",1884,2466113.99913205
"1885",1885,962143.988364671
"1886",1886,948900.725013009
"1887",1887,918910.191952389
"1888",1888,875474.217287183
"1889",1889,844394.313592168
"1890",1890,809276.212759273
